,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
1237,2735,1023
1238,2611,1010
1239,2466,1016
1240,2277,960
1241,2265,907
1242,2130,974
1243,2361,948
1244,2482,981
1245,2576,1047
1246,2728,1067
1247,2870,1040
1248,2997,1093
1249,2950,1088
1250,3095,1142
1251,3223,1081
1252,3165,1155
1253,3151,1181
1254,3238,1076
1255,3265,1150
1256,3129,1200
1257,3252,1127
1258,3181,1143
1259,3223,1152
1260,2975,1141
1261,3022,1122
1262,3040,1038
1263,2820,997
1264,2716,1070
1265,2536,958
1266,2462,1024
1267,2243,862
1268,2401,957
1269,2508,980
1270,2520,914
1271,2632,1005
1272,2707,1090
1273,2903,1104
1274,2954,1156
1275,3110,1122
1276,3300,1103
1277,3302,1156
1278,3252,1209
1279,3256,1168
1280,3284,1119
1281,3190,1209
1282,3264,1158
1283,3402,1197
1284,3309,1216
1285,3169,1222
1286,3195,1131
1287,3198,1164
1288,3130,1229
1289,3034,1120
1290,2999,1098
1291,2831,1073
1292,2752,1005
1293,2665,911
1294,2406,963
1295,2220,894
1296,2150,888
1297,2429,998
1298,2594,1036
1299,2708,1041
1300,2751,1124
1301,2933,1043
1302,3220,1158
1303,3144,1178
1304,3218,1184
1305,3266,1137
1306,3385,1177
1307,3426,1219
1308,3344,1228
1309,3336,1250
1310,3460,1199
1311,3404,1194
1312,3455,1276
1313,3513,1253
1314,3338,1207
1315,3429,1120
1316,3306,1213
1317,3304,1177
1318,3138,1158
1319,3114,1072
1320,3001,1155
1321,2885,1080
1322,2863,1075
1323,2707,1034
1324,2416,909
1325,2237,942
1326,2124,850
1327,2380,983
1328,2567,1040
1329,2629,1126
1330,2898,1100
1331,2967,978
1332,3048,1105
1333,3188,1112
1334,3284,1170
1335,3347,1186
1336,3329,1216
1337,3569,1163
1338,3463,1202
1339,3718,1227
1340,3616,1147
1341,3569,1293
1342,3631,1289
1343,3588,1270
1344,3393,1215
1345,3510,1181
1346,3551,1140
1347,3528,1242
1348,3454,1226
1349,3287,1137
1350,3166,1093
1351,3206,1018
1352,3105,1070
1353,2961,1039
1354,2813,1019
1355,2542,1020
1356,2284,962
1357,2198,899
1358,2292,1013
1359,2528,938
1360,2749,975
1361,3022,1084
1362,2936,1095
1363,3077,1116
1364,3319,1126
1365,3386,1188
1366,3407,1231
1367,3572,1231
1368,3617,1201
1369,3554,1195
1370,3445,1259
1371,3704,1212
1372,3689,1272
1373,3715,1242
1374,3691,1284
1375,3726,1312
1376,3691,1199
1377,3711,1358
1378,3611,1188
1379,3418,1253
1380,3518,1298
1381,3392,1196
1382,3330,1193
1383,3389,1154
1384,3226,1120
1385,3113,1164
1386,2852,1073
1387,2687,1077
1388,2526,1014
1389,2263,976
1390,2198,887
1391,2494,1062
1392,2532,1007
1393,2726,1152
1394,2857,1146
1395,3103,1065
1396,3316,1269
1397,3489,1191
1398,3479,1203
1399,3443,1289
1400,3669,1337
1401,3728,1238
1402,3812,1298
1403,3714,1219
1404,3625,1274
1405,3759,1288
1406,3933,1282
1407,3822,1236
1408,3823,1311
1409,3755,1296
1410,3611,1292
1411,3608,1232
1412,3741,1287
1413,3601,1363
1414,3477,1242
1415,3473,1181
1416,3325,1172
1417,3288,1182
1418,3209,1239
1419,3088,1068
1420,2793,1178
1421,2579,1040
1422,2438,1015
1423,2167,942
1424,2227,948
1425,2500,987
1426,2823,953
1427,2924,1073
1428,3073,1074
1429,3271,1195
1430,3321,1223
1431,3487,1223
1432,3661,1258
1433,3632,1240
1434,3809,1286
1435,3690,1335
1436,3861,1361
1437,3764,1293
1438,3850,1276
1439,3951,1344
1440,3937,1336
1441,3962,1208
1442,3898,1341
1443,3944,1358
1444,3833,1322
1445,3838,1235
1446,3743,1267
1447,3621,1337
1448,3535,1264
1449,3617,1247
1450,3442,1264
1451,3286,1113
1452,3365,1113
1453,3170,1123
1454,2856,1198
1455,2718,1076
1456,2650,1057
1457,2412,912
1458,2466,960
1459,2675,1046
1460,2970,1084
1461,2978,1105
1462,3248,1172
1463,3311,1163
1464,3488,1148
1465,3486,1223
1466,3539,1217
1467,3507,1298
1468,3799,1334
1469,3800,1346
1470,3750,1362
