,CY3_Intensity,GFP_Intensity,Label
7191,6680,17986,1
7192,6721,18354,1
7193,7298,18749,1
7194,7153,19185,1
7195,7479,19439,1
7196,7483,19481,1
7197,7771,19586,1
7198,7902,20061,1
7199,7844,20130,1
7200,8097,20604,1
7201,8274,20818,1
7202,8279,20750,1
7203,8206,20713,1
7204,8496,21004,1
7205,8429,21153,1
7206,8423,21039,1
7207,8237,21072,1
7208,8424,21586,1
7209,8423,20930,1
7210,8315,20968,1
7211,8643,21185,1
7212,8102,20535,1
7213,8319,20790,1
7214,7952,20785,1
7215,7987,20567,1
7216,7701,20099,1
7217,7915,19949,1
7218,7589,19804,1
7219,7588,19730,1
7220,7303,19298,1
7221,7007,18968,1
7222,6571,18531,1
7223,6533,18166,1
7224,6320,17554,1
7225,5842,16784,1
7226,5631,15961,1
7227,5339,15372,1
7228,5085,14317,1
7229,4676,13545,1
7230,4464,12813,1
7231,4647,13982,1
7232,5188,14926,1
7233,5922,16280,1
7234,6397,16826,1
7235,6725,17849,1
7236,6975,18647,1
7237,7016,18688,1
7238,7449,19048,1
7239,7705,19668,1
7240,7713,20042,1
7241,7927,19929,1
7242,8038,20330,1
7243,8038,20439,1
7244,8183,21059,1
7245,8507,21019,1
7246,8365,21023,1
7247,8475,21205,1
7248,8394,21123,1
7249,8656,21351,1
7250,8471,21455,1
7251,8615,21601,1
7252,8688,21493,1
7253,8799,21420,1
7254,8506,21674,1
7255,8730,21862,1
7256,8439,21752,1
7257,8475,21241,1
7258,8474,20950,1
7259,8256,21241,1
7260,8219,21277,1
7261,8105,21019,1
7262,8038,20585,1
7263,7957,20408,1
7264,8000,19854,1
7265,7669,19595,1
7266,7454,19601,1
7267,7236,18907,1
7268,7121,18208,1
7269,6650,18214,1
7270,6355,17296,1
7271,6068,17083,1
7272,5702,16426,1
7273,5048,15989,1
7274,4897,14524,1
7275,4645,13579,1
7276,4452,12430,1
7277,4702,13260,1
7278,5106,14027,1
7279,5613,15769,1
7280,6157,16314,1
7281,6624,17651,1
7282,6991,18020,1
7283,7168,18596,1
7284,7386,19466,1
7285,7934,19943,1
7286,7889,20078,1
7287,7748,20409,1
7288,8400,20264,1
7289,8329,21062,1
7290,8297,21067,1
7291,8256,21896,1
7292,8623,21575,1
7293,8587,21139,1
7294,8660,21684,1
7295,8696,22046,1
7296,8872,22078,1
7297,9054,21896,1
7298,8799,22332,1
7299,8872,22151,1
7300,8732,21974,1
7301,8836,22222,1
7302,8728,22042,1
7303,8365,21933,1
7304,8769,21901,1
7305,8799,21679,1
7306,8623,21719,1
7307,8546,21751,1
7308,8954,21253,1
7309,8224,21248,1
7310,8224,21139,1
7311,8079,20958,1
7312,7966,20155,1
7313,7825,19797,1
7314,7463,19906,1
7315,7276,19248,1
7316,7245,18999,1
7317,6946,18264,1
7318,6629,17257,1
7319,6406,17325,1
7320,5541,16387,1
7321,5468,16132,1
7322,4888,14716,1
7323,4778,13664,1
7324,4550,12510,1
7325,4874,13198,1
7326,5159,14640,1
7327,5924,16455,1
7328,6466,17034,1
7329,6608,17790,1
7330,7293,19019,1
7331,7155,18807,1
7332,7800,19563,1
7333,7625,19894,1
7334,8230,20210,1
7335,7981,21047,1
7336,8349,21195,1
7337,8711,21231,1
7338,8737,21367,1
7339,9108,22463,1
7340,8746,22209,1
7341,8964,22210,1
7342,8927,22280,1
7343,9144,22462,1
7344,9397,21776,1
7345,9248,22676,1
7346,9032,22204,1
7347,9286,22459,1
7348,9181,22499,1
7349,8927,22608,1
7350,9031,22494,1
7351,8895,22467,1
7352,8923,22819,1
7353,9180,22063,1
7354,8928,22064,1
7355,8741,21445,1
7356,8303,21984,1
7357,8565,21122,1
7358,8530,21231,1
7359,8313,21231,1
7360,8167,20618,1
7361,7841,20147,1
7362,7730,20322,1
7363,7694,19852,1
7364,7480,19422,1
7365,7372,18771,1
7366,6897,18079,1
7367,6896,18224,1
7368,6355,17030,1
7369,5884,16377,1
7370,5491,15550,1
7371,5056,14499,1
7372,4544,13482,1
7373,4278,11947,1
7374,4715,12749,1
7375,5009,14099,1
7376,5368,15439,1
7377,6168,16240,1
7378,6604,17731,1
7379,7118,18172,1
7380,7481,19298,1
7381,7550,19513,1
7382,7767,20059,1
7383,7914,20859,1
7384,8199,21036,1
7385,8531,21041,1
7386,8750,21185,1
7387,9040,21985,1
7388,8677,21949,1
7389,8968,22532,1
7390,8894,22458,1
7391,8931,22495,1
7392,8930,22385,1
7393,9185,22712,1
7394,9076,22895,1
7395,9298,23009,1
7396,9149,22749,1
7397,9222,22895,1
7398,9181,23036,1
7399,9548,23441,1
7400,9216,22818,1
7401,9185,22567,1
7402,9186,23112,1
7403,8966,22458,1
7404,9145,22891,1
7405,9003,22350,1
7406,8786,22132,1
7407,8790,22390,1
7408,8500,21626,1
7409,8714,21476,1
7410,8281,21227,1
7411,8027,21045,1
7412,7841,20457,1
7413,7805,19876,1
7414,7772,20207,1
7415,7409,18898,1
7416,7187,18894,1
7417,7045,18282,1
7418,6641,17949,1
7419,6024,17475,1
7420,5801,16235,1
7421,5369,15875,1
7422,4936,14570,1
7423,4606,13329,1
7424,4539,12554,1
7425,4689,13216,1
7426,5266,14195,1
7427,5958,15654,1
7428,6505,17150,1
7429,7125,18099,1
7430,7490,18646,1
7431,7557,19405,1
7432,7928,20140,1
7433,7963,20250,1
7434,8543,20646,1
7435,8291,21052,1
7436,8655,21379,1
7437,8624,21675,1
7438,8980,22067,1
7439,8983,22435,1
7440,9094,22363,1
7441,9311,22763,1
7442,9381,22796,1
7443,9566,23056,1
7444,9344,22832,1
7445,9311,22655,1
7446,9603,23238,1
7447,9312,23128,1
7448,9354,23098,1
7449,9316,23753,1
7450,9385,23457,1
7451,9566,22946,1
7452,9530,23201,1
7453,9126,22977,1
7454,9311,22836,1
7455,9130,22728,1
7456,8943,22760,1
7457,8947,22692,1
7458,8947,22108,1
7459,8761,22249,1
7460,8729,22144,1
7461,8655,21635,1
7462,8291,20979,1
7463,8292,20831,1
7464,8073,20686,1
7465,7967,20509,1
7466,7814,19697,1
7467,7709,19520,1
7468,7448,18787,1
7469,6975,18422,1
7470,6543,18353,1
7471,6147,17447,1
7472,5882,16451,1
7473,5449,15435,1
7474,4798,14236,1
7475,4575,13320,1
7476,4538,12194,1
7477,4538,12632,1
7478,4934,13284,1
7479,5517,14816,1
7480,6027,15983,1
7481,6538,17334,1
7482,6866,18356,1
7483,7632,19595,1
7484,7709,19927,1
7485,8070,20251,1
7486,8215,21088,1
7487,8403,21129,1
7488,8653,21780,1
7489,8766,21785,1
7490,9273,21999,1
7491,8877,22586,1
7492,9058,22586,1
7493,9387,22951,1
7494,9168,22695,1
7495,9784,23165,1
7496,9601,23528,1
7497,9496,23533,1
7498,9569,23716,1
7499,9569,23643,1
7500,9788,24007,1
7501,9784,23784,1
7502,9423,23789,1
7503,9637,23748,1
7504,9893,23748,1
7505,9641,23569,1
7506,9423,23424,1
7507,9532,23496,1
7508,9387,23242,1
7509,9090,22946,1
7510,9199,22983,1
7511,9204,22695,1
7512,8981,22035,1
7513,8872,22800,1
7514,8694,21785,1
7515,8766,21821,1
7516,8475,21456,1
7517,8362,21234,1
7518,8256,20692,1
7519,8006,20150,1
7520,7487,19886,1
7521,7267,19631,1
7522,7049,18976,1
7523,6762,18250,1
7524,6616,17339,1
7525,6179,16900,1
7526,5663,15983,1
7527,5376,15294,1
7528,4902,14345,1
7529,4067,11941,1
7530,4435,12236,1
7531,4793,13248,1
7532,5228,14191,1
7533,5524,15214,1
7534,6068,16484,1
7535,6938,17754,1
7536,7370,18658,1
7537,7805,19421,1
7538,8214,20046,1
7539,8210,20478,1
7540,8422,21091,1
7541,8530,21200,1
7542,9039,21851,1
7543,9257,22178,1
7544,9038,22541,1
7545,9148,22796,1
7546,9297,23090,1
7547,9257,22651,1
7548,9661,23598,1
7549,9693,24066,1
7550,9801,23775,1
7551,9765,23811,1
7552,9836,23486,1
7553,9484,24111,1
7554,9620,23776,1
7555,9661,23671,1
7556,9837,23922,1
7557,9734,23671,1
7558,9697,23962,1
7559,9620,23920,1
7560,9588,23599,1
7561,9729,23703,1
7562,9656,23848,1
7563,9511,23376,1
7564,9226,23126,1
7565,9293,23304,1
7566,9257,23231,1
7567,9257,22541,1
7568,8970,22074,1
7569,8893,22541,1
7570,8603,21816,1
7571,8457,21671,1
7572,8204,21635,1
7573,8131,20618,1
7574,8132,20255,1
7575,7592,19714,1
7576,7225,19638,1
7577,7079,18621,1
7578,6462,18296,1
7579,6607,17859,1
7580,6105,16920,1
7581,5560,15939,1
7582,5160,14996,1
7583,4616,14015,1
7584,4235,11887,1
7585,4567,12544,1
7586,4998,13591,1
7587,5215,14389,1
7588,5868,15514,1
7589,6593,17146,1
7590,7137,18305,1
7591,7681,18922,1
7592,7899,19720,1
7593,7899,20371,1
7594,8080,20698,1
7595,8697,21387,1
7596,8769,21677,1
7597,8806,22255,1
7598,9128,22830,1
7599,9131,22871,1
7600,9639,22836,1
7601,9277,22944,1
7602,9639,23489,1
7603,9821,23995,1
7604,9857,24285,1
7605,9676,23886,1
7606,9603,23886,1
7607,10001,23887,1
7608,10038,24323,1
7609,10111,23960,1
7610,9568,24793,1
7611,9926,24100,1
7612,10074,23851,1
7613,9894,24467,1
7614,9676,24176,1
7615,9853,24100,1
7616,9930,24177,1
7617,9785,24212,1
7618,9603,23487,1
7619,9712,23669,1
7620,9568,23054,1
7621,9635,23120,1
7622,9422,23270,1
7623,9022,22472,1
7624,9239,22328,1
7625,8981,22287,1
7626,8550,21785,1
7627,8664,21355,1
7628,8297,21277,1
7629,8189,21169,1
7630,7972,20588,1
7631,7578,19615,1
7632,7317,19320,1
7633,7209,18523,1
7634,6810,17834,1
7635,6485,17182,1
7636,5900,16451,1
7637,5319,15582,1
7638,5106,14462,1
7639,4026,11486,1
7640,4461,12245,1
7641,4684,12720,1
7642,4897,13729,1
7643,5257,14780,1
7644,6055,15615,1
7645,6634,17607,1
7646,7249,18693,1
7647,7721,19454,1
7648,8123,20147,1
7649,8155,20612,1
7650,8518,20976,1
7651,8625,21555,1
7652,8805,21880,1
7653,8952,22712,1
7654,9246,22862,1
7655,9280,22753,1
7656,9459,23474,1
7657,9753,23333,1
7658,9459,23909,1
7659,9856,23762,1
7660,9820,24161,1
7661,10146,24451,1
7662,9924,24627,1
7663,10145,24270,1
7664,10042,24094,1
7665,10146,24380,1
7666,10187,24348,1
7667,10110,24199,1
7668,9856,24416,1
7669,9934,24493,1
7670,10146,24595,1
7671,9820,23945,1
7672,9917,24292,1
7673,10042,24166,1
7674,9571,24057,1
7675,9680,23333,1
7676,9712,23474,1
7677,9566,23654,1
7678,9422,23509,1
7679,9272,23287,1
7680,9095,22532,1
7681,8987,22061,1
7682,9058,22316,1
7683,8661,22099,1
7684,8407,21699,1
7685,8445,21156,1
7686,8091,20947,1
7687,7797,20473,1
7688,7864,20032,1
7689,7394,19273,1
7690,7140,18296,1
7691,6603,17974,1
7692,6127,17207,1
7693,5764,16085,1
7694,5040,15180,1
7695,4897,13731,1
7696,4120,11545,1
7697,4448,12272,1
7698,4703,12782,1
7699,5140,13874,1
7700,5576,14930,1
7701,6305,16606,1
7702,6955,18204,1
7703,7287,18863,1
7704,7942,19482,1
7705,7906,20211,1
7706,8524,21193,1
7707,8674,21671,1
7708,8670,21776,1
7709,9143,22541,1
7710,9726,22358,1
7711,9616,23013,1
7712,9434,23159,1
7713,9980,23851,1
7714,9616,23486,1
7715,9721,23919,1
7716,10162,24178,1
7717,10089,24397,1
7718,10157,24247,1
7719,10126,24251,1
7720,10453,24943,1
7721,10089,24943,1
7722,10053,24943,1
7723,10217,24786,1
7724,9980,25052,1
7725,10017,24907,1
7726,10126,24761,1
7727,10089,24542,1
7728,10017,24870,1
7729,9835,24725,1
7730,10053,24142,1
7731,10053,24578,1
7732,9726,24142,1
7733,9762,23815,1
7734,9726,24142,1
7735,9544,23450,1
7736,9215,23486,1
7737,9324,23013,1
7738,8924,23013,1
7739,9106,22577,1
7740,8815,22541,1
7741,8815,22067,1
7742,8124,21667,1
7743,8302,20897,1
7744,7870,20465,1
7745,7832,19810,1
7746,7359,19482,1
7747,7287,19082,1
7748,6964,18322,1
7749,6487,17698,1
7750,6090,16538,1
7751,5722,15950,1
7752,4922,14457,1
7753,4320,11880,1
7754,4466,12388,1
7755,4651,13084,1
7756,5304,14204,1
7757,5814,15591,1
7758,6388,16998,1
7759,6800,18030,1
7760,7813,19335,1
7761,8177,19842,1
7762,8027,20783,1
7763,8827,21292,1
7764,8976,21877,1
7765,9116,22490,1
7766,9486,22820,1
7767,9594,22894,1
7768,9631,23075,1
7769,9807,23579,1
7770,9595,23983,1
7771,9590,23943,1
7772,9995,24093,1
7773,10099,24634,1
7774,10362,24389,1
7775,10171,24416,1
7776,10180,24607,1
7777,10250,24782,1
7778,10176,25256,1
7779,10612,25256,1
7780,10250,25219,1
7781,10395,24892,1
7782,10357,24782,1
7783,10502,24856,1
7784,10321,25291,1
7785,9959,24964,1
7786,10322,25001,1
7787,10462,24597,1
7788,9953,24888,1
7789,9918,23870,1
7790,9848,24493,1
7791,9957,23729,1
7792,9666,23766,1
7793,9559,23729,1
7794,9377,23075,1
7795,9448,23040,1
7796,9122,22712,1
7797,9195,22821,1
7798,8971,22272,1
7799,8431,21768,1
7800,8358,21621,1
7801,8067,20714,1
7802,8213,20678,1
7803,7658,19724,1
7804,7445,19148,1
7805,7263,18856,1
7806,6760,17916,1
7807,6391,17440,1
7808,5924,16317,1
7809,5266,15186,1
7810,4980,13845,1
7811,4458,11836,1
7812,4744,13067,1
7813,5066,13535,1
7814,5398,14592,1
7815,6083,15242,1
7816,6562,17389,1
7817,7323,18805,1
7818,7828,19782,1
7819,8123,20294,1
7820,8450,21494,1
7821,8593,21671,1
7822,8927,22479,1
7823,9063,22687,1
7824,9573,22615,1
7825,9572,23124,1
7826,9651,23345,1
7827,9977,23636,1
7828,9723,23999,1
7829,10232,24618,1
7830,10264,24614,1
7831,10264,24541,1
7832,10231,24509,1
7833,10486,24872,1
7834,10377,25017,1
7835,10358,24906,1
7836,10200,24441,1
7837,10446,25158,1
7838,10559,25053,1
7839,10378,25526,1
7840,10409,25521,1
7841,10667,25272,1
7842,10227,25266,1
7843,10378,25416,1
7844,10128,25531,1
7845,10195,25380,1
7846,10118,24940,1
7847,10014,24908,1
7848,10086,24218,1
7849,10231,24618,1
7850,9827,23995,1
7851,9828,23924,1
7852,9760,23999,1
7853,9618,23569,1
7854,9464,23233,1
7855,9173,22834,1
7856,8849,22620,1
7857,8705,21967,1
7858,8414,21202,1
7859,8523,21203,1
7860,8014,20695,1
7861,8009,20073,1
7862,7541,19532,1
7863,7396,19023,1
7864,7030,18402,1
7865,6524,17644,1
7866,6271,17098,1
7867,5611,15894,1
7868,4926,14374,1
7869,4252,11541,1
7870,4430,12188,1
7871,4757,12732,1
7872,4977,13787,1
7873,5702,14839,1
7874,6133,16142,1
7875,6678,17811,1
7876,7329,18536,1
7877,7800,20024,1
7878,8163,20386,1
7879,8457,20972,1
7880,8527,21875,1
7881,8961,22528,1
7882,9287,22491,1
7883,9505,23035,1
7884,9759,23761,1
7885,9872,23584,1
7886,9795,23797,1
7887,9868,24305,1
7888,10412,24996,1
7889,10521,24415,1
7890,10198,25000,1
7891,10379,25544,1
7892,10520,25213,1
7893,10596,25399,1
7894,10453,24853,1
7895,10633,24891,1
7896,10380,25363,1
7897,10230,25613,1
7898,10738,25721,1
7899,10270,24999,1
7900,10375,25249,1
7901,10596,25471,1
7902,10521,25575,1
7903,10267,25431,1
7904,10375,25248,1
7905,10229,24669,1
7906,10163,24528,1
7907,10379,24964,1
7908,10053,24419,1
7909,9795,23943,1
7910,9981,23948,1
7911,9614,23833,1
7912,9509,23440,1
7913,9687,23000,1
7914,9505,23000,1
7915,9074,22424,1
7916,8929,22859,1
7917,8712,21914,1
7918,8489,21367,1
7919,8277,21081,1
7920,8199,20569,1
7921,7841,20065,1
7922,7329,19334,1
7923,7113,18754,1
7924,6971,17961,1
7925,6212,16654,1
7926,5813,16182,1
7927,5300,14980,1
7928,4384,11854,1
7929,4635,12433,1
7930,4676,13202,1
7931,5035,14073,1
7932,5691,15166,1
7933,6383,16480,1
7934,6566,18157,1
7935,7408,18636,1
7936,7950,19980,1
7937,8647,21114,1
7938,8574,21370,1
7939,9003,21944,1
7940,9085,22062,1
7941,9663,22823,1
7942,9627,23369,1
7943,9663,23589,1
7944,9955,23952,1
7945,9699,24317,1
7946,10142,24394,1
7947,10214,24723,1
7948,10105,25088,1
7949,10101,25047,1
7950,10428,24645,1
7951,10396,25160,1
7952,10505,25634,1
7953,10615,25962,1
7954,10537,25812,1
7955,10756,25739,1
7956,10834,25743,1
7957,10575,25702,1
7958,10501,25993,1
7959,10392,25192,1
7960,10537,25848,1
7961,10579,25379,1
7962,10720,25192,1
7963,10282,25410,1
7964,10537,25228,1
7965,10210,25047,1
7966,10282,25047,1
7967,10319,25083,1
7968,9918,24172,1
7969,10173,24099,1
7970,9481,24281,1
7971,9772,23516,1
7972,9409,23625,1
7973,9445,22933,1
7974,9335,23042,1
7975,9153,22495,1
7976,9262,22203,1
7977,8647,21953,1
7978,8606,21475,1
7979,8023,20855,1
7980,8096,20345,1
7981,7481,19511,1
7982,7591,19110,1
7983,6748,18304,1
7984,6680,17688,1
7985,6092,16625,1
7986,5368,15572,1
7987,4926,14035,1
7988,4412,12210,1
7989,4668,12500,1
7990,4850,13376,1
7991,5324,14323,1
7992,5725,15342,1
7993,6780,16911,1
7994,7105,18146,1
7995,7661,19757,1
7996,8165,19497,1
7997,8274,21392,1
7998,8602,21538,1
7999,8968,22158,1
8000,9244,22617,1
8001,9768,23360,1
8002,9295,23434,1
8003,9768,23687,1
8004,9773,23947,1
8005,10170,23834,1
8006,10425,24380,1
8007,10129,24667,1
8008,10388,24673,1
8009,10493,25432,1
8010,10569,25583,1
8011,10352,25655,1
8012,10898,25947,1
8013,11044,25838,1
8014,10753,25400,1
8015,10429,25222,1
8016,10935,25729,1
8017,10676,25907,1
8018,10679,25910,1
8019,10826,25948,1
8020,10564,25760,1
8021,10788,26239,1
8022,10387,25873,1
8023,10461,25255,1
8024,10675,25541,1
8025,10382,25541,1
8026,10243,25327,1
8027,10315,24673,1
8028,10093,24885,1
8029,9878,24489,1
8030,10028,24384,1
8031,9914,24090,1
8032,9769,23725,1
8033,9477,23579,1
8034,9514,22485,1
8035,9180,22956,1
8036,9077,22376,1
8037,8890,22116,1
8038,8747,21210,1
8039,8233,21061,1
8040,8128,20554,1
8041,7764,19936,1
8042,7363,19461,1
8043,7291,18660,1
8044,6490,17894,1
8045,6304,16942,1
8046,5725,15707,1
8047,5141,14541,1
8048,4122,11413,1
8049,4415,12179,1
8050,4774,12899,1
8051,5069,13884,1
8052,5541,14283,1
8053,6012,16132,1
8054,6664,17474,1
8055,7355,18710,1
8056,7898,19905,1
8057,8332,20850,1
8058,8514,21067,1
8059,8840,22011,1
8060,9128,22407,1
8061,9494,22773,1
8062,9453,23241,1
8063,9707,23894,1
8064,9747,23679,1
8065,10003,24406,1
8066,10076,24334,1
8067,10288,25053,1
8068,10035,25126,1
8069,10215,25127,1
8070,10547,25240,1
8071,10505,25055,1
8072,10728,25784,1
8073,10692,25748,1
8074,10837,26112,1
8075,10869,25997,1
8076,10946,25821,1
8077,10873,26075,1
8078,10951,25790,1
8079,10583,26220,1
8080,10946,25822,1
8081,10800,25894,1
8082,10768,25717,1
8083,10763,25493,1
8084,10651,25635,1
8085,10510,25422,1
8086,10473,25639,1
8087,10434,25163,1
8088,10252,24946,1
8089,10256,24333,1
8090,10402,25349,1
8091,10107,24691,1
8092,9821,23899,1
8093,9604,23753,1
8094,9671,23241,1
8095,9240,23281,1
8096,9421,22555,1
8097,9023,22374,1
8098,8800,22151,1
8099,8913,22046,1
8100,8478,21286,1
8101,8220,20809,1
8102,7856,19794,1
8103,7494,19684,1
8104,7278,18668,1
8105,6806,18196,1
8106,6592,17403,1
8107,6121,16459,1
8108,5431,14863,1
8109,4290,11853,1
8110,4675,12422,1
8111,4820,12892,1
8112,5183,13726,1
8113,5694,15107,1
8114,6237,16120,1
8115,7059,17451,1
8116,7572,19087,1
8117,7789,19990,1
8118,8580,20637,1
8119,8688,21397,1
8120,8910,22344,1
8121,9454,22634,1
8122,9199,22452,1
8123,9884,23535,1
8124,9961,23937,1
8125,10110,24557,1
8126,10038,24484,1
8127,10395,24625,1
8128,10504,24806,1
8129,10431,25421,1
8130,10540,25241,1
8131,10540,25240,1
8132,10820,25702,1
8133,10794,25891,1
8134,10798,25679,1
8135,10835,25680,1
8136,10694,26154,1
8137,11084,25855,1
8138,10975,26472,1
8139,11011,26182,1
8140,11010,26108,1
8141,10794,26255,1
8142,10865,25892,1
8143,10937,26001,1
8144,10576,25348,1
8145,10721,25567,1
8146,10793,25927,1
8147,10684,26000,1
8148,10540,25710,1
8149,10282,25236,1
8150,10328,25425,1
8151,10219,25244,1
8152,10214,24516,1
8153,9961,24481,1
8154,9956,24078,1
8155,9349,23833,1
8156,9454,23575,1
8157,9349,23362,1
8158,9278,22674,1
8159,8947,22018,1
8160,8874,22162,1
8161,8693,21113,1
8162,8544,20710,1
8163,8041,20643,1
8164,7711,19949,1
8165,7608,19266,1
8166,7029,18325,1
8167,6558,17420,1
8168,6124,16949,1
8169,5507,15500,1
8170,4137,11796,1
8171,4570,12449,1
8172,4758,13182,1
8173,5159,14094,1
8174,5669,15006,1
8175,6363,16537,1
8176,6987,18255,1
8177,7639,18907,1
8178,8113,20364,1
8179,8331,20875,1
8180,8623,21932,1
8181,9020,22437,1
8182,9280,22770,1
8183,9539,22737,1
8184,9822,23458,1
8185,10114,23968,1
8186,9849,24214,1
8187,10119,24445,1
8188,10406,25061,1
8189,10556,25393,1
8190,10601,25307,1
8191,10556,25175,1
8192,10552,25571,1
8193,10670,25726,1
8194,10808,25972,1
8195,10989,26008,1
8196,10885,26268,1
8197,10912,26149,1
8198,10917,26664,1
8199,10994,26414,1
8200,10885,26232,1
8201,11067,26158,1
8202,10953,26264,1
8203,10625,26227,1
8204,10738,26815,1
8205,10760,26007,1
8206,10452,25726,1
8207,11171,26117,1
8208,10697,25935,1
8209,10593,25393,1
8210,10119,25248,1
8211,10192,24956,1
8212,10192,24919,1
8213,10151,24806,1
8214,10192,24592,1
8215,10010,24556,1
8216,9822,23968,1
8217,9645,23681,1
8218,9494,23531,1
8219,9316,23061,1
8220,8915,22077,1
8221,8769,22041,1
8222,8582,21818,1
8223,8327,21344,1
8224,7966,20620,1
8225,7857,19854,1
8226,7306,19121,1
8227,7238,18724,1
8228,6905,17736,1
8229,6107,16573,1
8230,5779,15589,1
8231,4293,12188,1
8232,4588,12338,1
8233,4905,13417,1
8234,5380,13892,1
8235,5809,15409,1
8236,6542,16433,1
8237,7264,18386,1
8238,7847,19188,1
8239,8240,20451,1
8240,8677,21246,1
8241,8718,21542,1
8242,9147,22299,1
8243,9399,22986,1
8244,9726,23023,1
8245,9907,23421,1
8246,10414,24144,1
8247,10269,24399,1
8248,10379,24942,1
8249,10053,24761,1
8250,10817,25346,1
8251,10555,25191,1
8252,10850,25884,1
8253,11139,25774,1
8254,10522,25774,1
8255,10886,25884,1
8256,10710,25962,1
8257,11134,26097,1
8258,10959,26645,1
8259,10817,26395,1
8260,11070,26215,1
8261,10740,26355,1
8262,10995,26607,1
8263,11035,26251,1
8264,10922,26210,1
8265,10889,26467,1
8266,10958,26390,1
8267,10812,25740,1
8268,10740,26029,1
8269,10744,25997,1
8270,10673,25744,1
8271,10528,25308,1
8272,10311,25382,1
8273,10126,25194,1
8274,10415,24870,1
8275,10089,24797,1
8276,10088,24435,1
8277,10056,24294,1
8278,9690,23675,1
8279,9223,22883,1
8280,9256,22878,1
8281,9143,22944,1
8282,8930,22333,1
8283,8749,21355,1
8284,8386,20920,1
8285,8096,20704,1
8286,7920,20165,1
8287,7444,19689,1
8288,7123,18789,1
8289,6941,17629,1
8290,6580,17195,1
8291,5888,15776,1
8292,5125,14616,1
8293,4386,11930,1
8294,4568,13054,1
8295,4967,13636,1
8296,5546,14470,1
8297,6163,15522,1
8298,6816,17229,1
8299,7429,19038,1
8300,7831,19478,1
8301,8702,20276,1
8302,8377,21181,1
8303,8994,21545,1
8304,9464,22525,1
8305,9423,22447,1
8306,9577,23544,1
8307,10300,24193,1
8308,9930,23969,1
8309,10117,24483,1
8310,10376,24633,1
8311,10626,24845,1
8312,10620,25096,1
8313,10485,25975,1
8314,11020,26039,1
8315,10911,26146,1
8316,10846,25901,1
8317,11134,26080,1
8318,10843,25752,1
8319,10878,26370,1
8320,10698,26115,1
8321,11318,26917,1
8322,11142,26523,1
8323,10988,26080,1
8324,11314,26695,1
8325,11314,26260,1
8326,11138,26591,1
8327,10951,26368,1
8328,10951,26477,1
8329,11128,26183,1
8330,10771,26188,1
8331,10837,26038,1
8332,10589,25934,1
8333,10630,25248,1
8334,10594,25141,1
8335,10594,24958,1
8336,10407,24882,1
8337,10049,24414,1
8338,10335,24738,1
8339,9649,24269,1
8340,9828,23794,1
8341,9868,23762,1
8342,9719,23250,1
8343,9578,22854,1
8344,8994,22125,1
8345,8885,21762,1
8346,8774,21435,1
8347,8157,20711,1
8348,7759,20421,1
8349,7614,19586,1
8350,7401,18865,1
8351,6997,18207,1
8352,6635,17265,1
8353,5833,16389,1
8354,5509,15123,1
8355,4420,12072,1
8356,4831,12957,1
8357,5117,13536,1
8358,5699,14557,1
8359,6209,16015,1
8360,6975,17767,1
8361,7267,18897,1
8362,7922,19954,1
8363,8432,20464,1
8364,8980,21593,1
8365,9090,22177,1
8366,9163,22505,1
8367,9526,22905,1
8368,9963,23489,1
8369,9855,23270,1
8370,9959,24431,1
8371,10146,24545,1
8372,10110,24874,1
8373,10475,25056,1
8374,10875,25784,1
8375,10365,25712,1
8376,10652,26254,1
8377,10876,26002,1
8378,10947,26112,1
8379,10948,26222,1
8380,10985,26477,1
8381,10947,26295,1
8382,11017,26618,1
8383,10968,26459,1
8384,10802,26258,1
8385,11058,26295,1
8386,10876,26695,1
8387,10876,26732,1
8388,10876,26587,1
8389,11125,26143,1
8390,10947,26402,1
8391,10729,26367,1
8392,11130,25931,1
8393,10765,26148,1
8394,11098,25935,1
8395,10584,25638,1
8396,10543,25416,1
8397,10475,25419,1
8398,10369,25010,1
8399,10225,24585,1
8400,10182,24473,1
8401,9709,24107,1
8402,9632,23667,1
8403,9636,23744,1
8404,9386,23420,1
8405,9413,23301,1
8406,8835,22759,1
8407,8798,21885,1
8408,8396,21192,1
8409,8396,20793,1
8410,7923,19918,1
8411,7745,19703,1
8412,7340,18970,1
8413,6975,18131,1
8414,6716,17616,1
8415,6065,16345,1
8416,5335,15322,1
8417,4082,11670,1
8418,4663,12287,1
8419,4808,12868,1
8420,5243,14140,1
8421,5683,14943,1
8422,6405,16500,1
8423,7240,17772,1
8424,7604,19043,1
8425,7934,19664,1
8426,8479,20971,1
8427,8802,21184,1
8428,9129,22092,1
8429,9641,22532,1
8430,9419,23144,1
8431,9455,23798,1
8432,9855,24124,1
8433,10040,23910,1
8434,10218,24160,1
8435,10254,24959,1
8436,10400,25431,1
8437,10689,25285,1
8438,11017,25467,1
8439,10980,25322,1
8440,10509,25721,1
8441,10944,25793,1
8442,11121,26442,1
8443,11126,26084,1
8444,10871,26410,1
8445,11130,26597,1
8446,10835,26120,1
8447,10798,26520,1
8448,10980,26592,1
8449,11094,26160,1
8450,11276,27105,1
8451,11167,26524,1
8452,11379,26773,1
8453,10803,26379,1
8454,10944,25975,1
8455,10948,26670,1
8456,10835,26229,1
8457,11053,25939,1
8458,10550,25689,1
8459,10513,25472,1
8460,10295,25217,1
